Name,Año,Proyectado ZIPs,Steamer,Real
Ruben Cardenas,2023,0.651921334,0.637680827,NA
Harold Ramirez,2023,0.698590657,0.741384033,0.812534562
Jordan Qsar,2023,0.643421788,0.617803702,NA
Francisco Acuna,2023,0.600298201,0.520921377,NA
Ryan O'Hearn,2023,0.686754242,0.703321378,0.801294671
Tanner Murray,2023,0.621295475,0.544304821,NA
Nick Meyer,2023,0.579135933,0.573696411,NA
Zach Humphreys,2023,0.621345444,0.627176915,NA
Heliot Ramos,2023,0.634852256,0.637784511,NA
Niko Hulsizer,2023,0.638268483,0.62934189,NA
Ford Proctor,2023,0.623771585,0.606356848,NA
Deivy Grullon,2023,0.676503232,0.629570744,NA
Carter Bins,2023,0.595743728,0.581314348,NA
Travis Shaw,2023,0.682695811,0.644249566,NA
Will Holland,2023,0.580870787,0.551436629,NA
Bryan Lavastida,2023,0.643500117,0.624760199,NA
Chuckie Robinson,2023,0.628920863,0.628623204,NA
Alex Blandino,2023,0.549298505,0.549417467,NA
Griffin Conine,2023,0.640946225,0.618030334,NA
Cade Bunnell,2023,0.611818129,0.560899362,NA
Daniel Robertson,2023,0.564812441,0.57411117,NA
Scott Kapers,2023,0.58646978,0.564628448,NA
Connor Kaiser,2023,0.640918902,0.609102862,NA
Terrance Gore,2023,0.523472331,0.528633259,NA
Matt Koperniak,2023,0.639614645,0.658453972,NA
Demetrius Sims,2023,0.567569977,0.539647102,NA
Kyle Martin,2023,0.674757401,0.626003642,NA
Scott Kingery,2023,0.614499473,0.579022789,NA
Marty Costes,2023,0.68075136,0.655442541,NA
Scott Heineman,2023,0.597792494,0.600620845,NA
Max Schrock,2023,0.644499541,0.635727729,NA
Ray-Patrick Didder,2023,0.596434255,0.577301365,NA
Carter Aldrete,2023,0.631442487,0.644310095,NA
Will Frizzell,2023,0.735931452,0.583714645,NA
Diego Hernandez,2023,0.615388363,0.6420526,NA
Johan Lopez,2023,0.573302469,0.555104355,NA
Jose Ramos,2023,0.670425101,0.577397629,NA
Pedro Severino,2023,0.639592767,0.63517986,NA
Rodolfo Duran,2023,0.581869497,0.624743451,NA
Hernan Perez,2023,0.639109532,0.623649345,NA
Colt Keith,2023,0.645243696,0.580822713,NA
Jose Peroza,2023,0.591459742,0.534358627,NA
Spencer Packard,2023,0.641707572,0.595720604,NA
David Dahl,2023,0.647755141,0.660231654,NA
BJ Murray Jr.,2023,0.643788743,0.58055857,NA
Moises Gomez,2023,0.61903923,0.688837336,NA
Matt Beaty,2023,0.704437731,0.669158712,NA
Roy Morales,2023,0.661533642,0.650951874,NA
Jed Lowrie,2023,0.65401506,0.655333023,NA
Brian Navarreto,2023,0.591029455,0.590772216,NA
Justin Toerner,2023,0.591269971,0.576766666,NA
Gilbert Lara,2023,0.557228916,0.546729296,NA
Nick Dunn,2023,0.6092843,0.61837767,NA
Jake Palomaki,2023,0.583245,0.58839796,NA
Chad Wallach,2023,0.603915076,0.574610229,NA
Jackson Cluff,2023,0.542306691,0.533897944,NA
Zavier Warren,2023,0.591981132,0.607647988,NA
Alcides Escobar,2023,0.634022255,0.613093491,NA
Jose Briceno,2023,0.6232493,0.606482932,NA
Ehire Adrianza,2023,0.656129465,0.645300966,NA
Shane McGuire,2023,0.579531002,0.531838216,NA
Leonel Valera,2023,0.616632801,0.60106013,NA
Josh Stowers,2023,0.591452991,0.600911783,NA
Andy Weber,2023,0.57360346,0.602987952,NA
Yariel Gonzalez,2023,0.637303523,0.601639073,NA
Ronny Simon,2023,0.61031746,0.618270847,NA
Camden Duzenack,2023,0.61956446,0.581317048,NA
Logan Warmoth,2023,0.575228203,0.55171127,NA
Chris Rabago,2023,0.523273502,0.526331469,NA
Drew Stankiewicz,2023,0.603648556,0.571649452,NA
Luis Yanel Diaz,2023,0.635759494,0.54816465,NA
Logan Driscoll,2023,0.601415797,0.521955967,NA
Luis Garcia,2023,0.553523453,0.490365606,NA
Cody Bohanek,2023,0.529195402,0.517918005,NA
Paul McIntosh,2023,0.724022109,0.656499613,NA
Colby Fitch,2023,0.580451128,0.551840609,NA
Eric Yang,2023,0.59753645,0.574343765,NA
Matt Rudick,2023,0.589691558,0.530819396,NA
Nick Raposo,2023,0.598645791,0.613751923,NA
Jake Means,2023,0.588783619,0.566521524,NA
Cam Cannon,2023,0.577476517,0.607124518,NA
Cade Doughty,2023,0.711079646,0.497238476,NA
Hayden Cantrelle,2023,0.571476363,0.583229391,NA
Miguel Andujar,2023,0.708265394,0.715097087,NA
Luis Mieses,2023,0.634169279,0.644989723,NA
Troy Johnston,2023,0.656552422,0.645852766,NA
Brian Miller,2023,0.644734619,0.626921114,NA
Leury Garcia,2023,0.63164877,0.646244104,NA
Jack Winkler,2023,0.573680733,0.521216246,NA
Roman Quinn,2023,0.579111271,0.619753297,NA
Jayce Easley,2023,0.593380053,0.543880207,NA
Yoshi Tsutsugo,2023,0.674719888,0.682139298,NA
Jose Rojas,2023,0.666819222,0.648211847,NA
Joseph Odom,2023,0.538141026,0.519949396,NA
Jose Gomez,2023,0.568472906,0.555756932,NA
Ka'ai Tom,2023,0.672337285,0.618415295,NA
Donnie Dewees,2023,0.686946535,0.599148215,NA
Monte Harrison,2023,0.593474017,0.606073554,NA
CJ Alexander,2023,0.622208437,0.621194595,NA
Tyler Payne,2023,0.579148936,0.57924507,NA
Carlos Sepulveda,2023,0.56007984,0.591738252,NA
Josh Ockimey,2023,0.650830095,0.658916891,NA
LJ Talley,2023,0.60650723,0.627416985,NA
Johneshwy Fargas,2023,0.567537057,0.589489256,NA
Jose Devers,2023,0.593584071,0.57483102,NA
Dillon Paulson,2023,0.642577923,0.690288898,NA
Raynel Delgado,2023,0.570805824,0.592525333,NA
Luis De Los Santos,2023,0.595395877,0.591655041,NA
Drew Jackson,2023,0.57569391,0.580684479,NA
Dalvy Rosario,2023,0.578462383,0.522247699,NA
Andrew Young,2023,0.668650446,0.602982327,NA
Jaylin Davis,2023,0.613141697,0.600769979,NA
Peyton Wilson,2023,0.631448888,0.567276541,NA
Kelvin Gutierrez,2023,0.624392598,0.624758141,NA
Jahmai Jones,2023,0.620667831,0.624472155,NA
Thomas Saggese,2023,0.654581309,0.594130547,NA
Eric Thames,2023,0.650925926,0.646425927,NA
Khalil Lee,2023,0.618105656,0.618878771,NA
Santiago Chavez,2023,0.486254569,0.505984032,NA
Kole Cottam,2023,0.642271692,0.601473134,NA
Caleb Hamilton,2023,0.638813464,0.591845294,NA
Freddy Zamora,2023,0.582749151,0.600953942,NA
Heriberto Hernandez,2023,0.628235676,0.573952965,NA
Alex McKenna,2023,0.584511785,0.572882944,NA
Gilberto Celestino,2023,0.623047202,0.683028077,NA
Nicholas Northcut,2023,0.674547966,0.64919794,NA
Jake Scheiner,2023,0.667502089,0.621457272,NA
Bryce Ball,2023,0.640123397,0.643297542,NA
Cam Eden,2023,0.58225654,0.60234034,NA
Cristian Pache,2023,0.601879532,0.644912602,NA
Shed Long Jr.,2023,0.661218955,0.631914444,NA
Zach Green,2023,0.63995876,0.621190481,NA
Isaac Collins,2023,0.596585269,0.608509799,NA
Joe McCarthy,2023,0.668478869,0.680432314,NA
Mike Ford,2023,0.652759197,0.643476065,0.797595007
Jacob Robson,2023,0.634553149,0.602897324,NA
Ben Cowles,2023,0.561786516,0.517610921,NA
Jose Godoy,2023,0.579098131,0.589308018,NA
Albert Almora Jr.,2023,0.64973859,0.646476469,NA
Michael Hermosillo,2023,0.640066299,0.652312979,NA
Morgan McCullough,2023,0.611486486,0.605879436,NA
Jeisson Rosario,2023,0.598318698,0.647628597,NA
Patrick Dorrian,2023,0.60493853,0.598920956,NA
Colin Barber,2023,0.608751505,0.566493479,NA
Trei Cruz,2023,0.574143726,0.52124773,NA
TJ Hopkins,2023,0.669425985,0.646735872,NA
Derek Fisher,2023,0.620974808,0.63855919,NA
Elias Diaz,2023,0.7218975,0.718747194,0.725054373
Brent Diaz,2023,0.55367893,0.57629229,NA
Luis Aviles Jr.,2023,0.590614254,0.594109612,NA
Aaron Whitefield,2023,0.586018196,0.599804602,NA
Cole Sturgeon,2023,0.61779836,0.621933689,NA
Johan Camargo,2023,0.707029458,0.684197465,NA
Greg Bird,2023,0.630992131,0.62449349,NA
Jax Biggers,2023,0.567954938,0.590078123,NA
Alexander Campos,2023,0.581391487,0.505381934,NA
Adrian Pinto,2023,0.652936132,0.526454055,NA
Jordan Nwogu,2023,0.647810016,0.584184361,NA
Stefen Romero,2023,0.644236073,0.657076401,NA
DaShawn Keirsey Jr.,2023,0.567358422,0.598242309,NA
Leo Rivas,2023,0.547520489,0.571563207,NA
Everson Pereira,2023,0.645630726,0.671547543,NA
Robbie Tenerowicz,2023,0.60450972,0.599380113,NA
Shayne Fontana,2023,0.635334328,0.615953021,NA
Diosbel Arias,2023,0.611431101,0.605295312,NA
Julio Carreras,2023,0.663199426,0.678910111,NA
James Free,2023,0.620382817,0.612229818,NA
Garrett Hampson,2023,0.608857341,0.604173725,0.729488087
Brad Miller,2023,0.681984311,0.694760094,NA
Tzu-Wei Lin,2023,0.522351027,0.567741362,NA
Michael Cruz,2023,0.627959184,0.59951459,NA
Kurt Suzuki,2023,0.68398602,0.645714543,NA
David Freitas,2023,0.685751748,0.659606491,NA
Bubba Hollins,2023,0.580314971,0.582965569,NA
Colin Simpson,2023,0.700053132,0.654290136,NA
Eric Stamets,2023,0.539243074,0.513879365,NA
Jadher Areinamo,2023,0.580535003,0.4663011,NA
Jason Delay,2023,0.553811885,0.584229524,NA
Jose Azocar,2023,0.611538764,0.64211017,NA
Wilderd Patino,2023,0.587978097,0.542635688,NA
Phil Gosselin,2023,0.655922182,0.631185304,NA
Tirso Ornelas,2023,0.600153636,0.621095343,NA
Matt Scheffler,2023,0.562263288,0.5665212,NA
Kevin Kendall,2023,0.537597003,0.466730751,NA
Alerick Soularie,2023,0.587790187,0.517615561,NA
Jacob Buchberger,2023,0.575604938,0.562447649,NA
Heston Kjerstad,2023,0.620026525,0.562551691,NA
D.J. Peterson,2023,0.70435472,0.625470784,NA
Jake Rucker,2023,0.599215493,0.535662935,NA
Micael Ramirez,2023,0.561338436,0.503815498,NA
Garrett Hiott,2023,0.546936429,0.598724908,NA
Colson Montgomery,2023,0.620347981,0.626756469,NA
Andrew Knapp,2023,0.594584071,0.593426257,NA
Juan Zabala,2023,0.567078854,0.497337538,NA
Maikel Franco,2023,0.627311957,0.657231823,NA
Eddie Rosario,2023,0.683271613,0.698229264,0.754645162
Craig Dedelow,2023,0.61891218,0.57720152,NA
Patrick Frick,2023,0.542218252,0.551784049,NA
Eddy Diaz,2023,0.630333543,0.585075911,NA
Delvin Perez,2023,0.543591546,0.565463413,NA
Alexander Ovalles,2023,0.626765575,0.62660798,NA
Tristan Gray,2023,0.625617433,0.608236981,NA
Dalton Shuffield,2023,0.660372987,NA,NA
Michael Turconi,2023,0.611308117,0.491745626,NA
Terrell Tatum,2023,0.580668016,0.523990402,NA
Blake Hunt,2023,0.554228248,0.565665015,NA
Max Burt,2023,0.556874905,0.581125755,NA
Patrick Kivlehan,2023,0.657710365,0.645036013,NA
Jorge Bonifacio,2023,0.640468742,0.606758975,NA
Shawn Goosenberg,2023,0.51683717,0.484970612,NA
Erik Gonzalez,2023,0.541732138,0.590868472,NA
Riley Tirotta,2023,0.585499159,0.519860178,NA
Hunter Dozier,2023,0.721688781,0.683568559,NA
Luca Tresh,2023,0.675136668,0.640608596,NA
JJ Muno,2023,0.573410816,0.573734204,NA
Leandro Cedeno,2023,0.655360764,0.691781943,NA
Carlos Cortes,2023,0.608840961,0.588775572,NA
Dylan Beavers,2023,0.615213358,NA,NA
Brandon Lewis,2023,0.6599404,0.635495539,NA
Cam Coursey,2023,0.595110087,NA,NA
Braxton Martinez,2023,0.640114693,0.606725914,NA
Tyler Tolbert,2023,0.566901668,0.503048025,NA
Ethan Murray,2023,0.545234455,0.555154748,NA
Wes Clarke,2023,0.651350981,0.611445036,NA
Matt Fraizer,2023,0.611468797,0.634234527,NA
Pablo Olivares,2023,0.575153871,0.551264279,NA
Phillip Evans,2023,0.671140413,0.626180584,NA
Jon Rosoff,2023,0.529944257,0.563430477,NA
Bryce Windham,2023,0.611771873,0.603762045,NA
Nerio Rodriguez,2023,0.590483871,0.531288946,NA
Luke Ritter,2023,0.566426677,0.545324775,NA
Mickey McDonald,2023,0.582886797,0.590867634,NA
Hunter Feduccia,2023,0.676221805,0.621062539,NA
Mason Martin,2023,0.672104712,0.645342074,NA
Josh Breaux,2023,0.612359551,0.626941667,NA
Niko Decolati,2023,0.605551281,0.667820993,NA
Edgar Cabral,2023,0.561201502,0.564757406,NA
Trey Amburgey,2023,0.613030529,0.610155367,NA
Ismael Alcantara,2023,0.591636324,0.59910742,NA
Bryant Packard,2023,0.640307363,0.636982684,NA
Brandon Martorano,2023,0.611201563,0.59611165,NA
Frainyer Chavez,2023,0.57248785,0.589179297,NA
Connor Kokx,2023,0.611021639,0.553061255,NA
Joshua Day,2023,0.558801182,NA,NA
Phil Clarke,2023,0.608435013,0.610123527,NA
Seuly Matias,2023,0.6232986,0.609855691,NA
Billy Cook,2023,0.607303523,0.522832141,NA
Jose Colina,2023,0.514030612,0.423175801,NA
Tyler Callihan,2023,0.629230555,0.544905334,NA
Kyle Datres,2023,0.708309822,0.711906146,NA
Drew Swift,2023,0.487370235,0.489917999,NA
Brady Whalen,2023,0.641344325,0.650642033,NA
Austin Shenton,2023,0.619838752,0.630420512,NA
Laz Rivera,2023,0.587274615,0.590169063,NA
Justin Williams,2023,0.607748184,0.619980688,NA
Zac Veen,2023,0.678008703,0.693394683,NA
Matt Pita,2023,0.598243331,0.588791607,NA
Matt Whatley,2023,0.546862232,0.541505912,NA
Victor Mesa Jr.,2023,0.592603311,0.544247871,NA
Yorvis Torrealba,2023,0.646722624,0.580526582,NA
Rodolfo Nolasco,2023,0.598909108,0.500941548,NA
Austin Romine,2023,0.601063476,0.584418054,NA
Jerar Encarnacion,2023,0.654352227,0.65673521,NA
Robert Emery,2023,0.635296276,0.614934853,NA
Hunter Bishop,2023,0.564360131,0.526278296,NA
Ben Norman,2023,0.59106681,0.523044739,NA
Adrian Del Castillo,2023,0.624673709,0.517486437,NA
Cody Wilson,2023,0.478161947,0.549911787,NA
Drew Mount,2023,0.614652829,0.655188035,NA
Derek Dietrich,2023,0.607606218,0.602153335,NA
Jonny Butler,2023,0.517565217,0.51698365,NA
Jonathan Arauz,2023,0.581936826,0.634090942,NA
Gabriel Martinez,2023,0.67062871,0.615337995,NA
Cullen Large,2023,0.613238771,0.610224839,NA
John Andreoli,2023,0.600588912,0.560656594,NA
Austin Gauthier,2023,0.602615256,0.544472511,NA
Ben Metzinger,2023,0.547571962,0.502810577,NA
Jim Haley,2023,0.625355965,0.601613269,NA
Abiezel Ramirez,2023,0.591538842,0.490471293,NA
Juan Lagares,2023,0.609186352,0.63873004,NA
Taylor Snyder,2023,0.659332469,0.574372993,NA
Jordan Diaz,2023,0.671876075,0.682816599,0.63700813
Arden Pabst,2023,0.515946371,0.552597847,NA
Webster Rivas,2023,0.567690968,0.582352245,NA
Luis Verdugo,2023,0.57941602,0.537062266,NA
Chris Herrmann,2023,0.582501468,0.573115172,NA
Kendall Simmons,2023,0.618540046,0.530538213,NA
Nasim Nunez,2023,0.55564972,0.568717121,NA
Tyler Dearden,2023,0.673046421,0.66656299,NA
Alex McGarry,2023,0.685137823,0.665848958,NA
Nick Quintana,2023,0.606645776,0.619108393,NA
Nick Plummer,2023,0.6681642,0.647497305,NA
Xavier Fernandez,2023,0.614583333,0.633744009,NA
Tyler Hill,2023,0.703061359,0.591525311,NA
Chris Roller,2023,0.5781147,0.587712822,NA
Matt Vierling,2023,0.649360302,0.713121256,0.717231472
Marwin Gonzalez,2023,0.602225172,0.633896185,NA
Ryan Goins,2023,0.596549666,0.551554994,NA
Armond Upshaw,2023,0.558780969,0.591281307,NA
Donovan Casey,2023,0.606341362,0.602188444,NA
Stephen Piscotty,2023,0.642812933,0.64724698,NA
Sherten Apostel,2023,0.594179894,0.601930788,NA
Zach Davis,2023,0.537966538,0.578756686,NA
Michael Reed,2023,0.552684295,0.571501623,NA
Cobie Fletcher-Vance,2023,0.573905941,0.58374585,NA
Joshwan Wright,2023,0.553269792,0.522299685,NA
Jacob Hurtubise,2023,0.619047619,0.639165422,NA
D.J. Burt,2023,0.572810734,0.602777117,NA
Cesar Izturis Jr.,2023,0.512731481,0.532879198,NA
Garrett Whitley,2023,0.630392127,0.625172691,NA
Brent Rooker,2023,0.70089383,0.688921168,0.817018288
Tito Polo,2023,0.585304891,NA,NA
Blake Rutherford,2023,0.625274529,0.65224026,NA
Greg Deichmann,2023,0.574687581,0.577519825,NA
Michael Toglia,2023,0.703621701,0.717991915,NA
David Garcia,2023,0.557262007,0.56788166,NA
Tucupita Marcano,2023,0.637439614,0.647845754,NA
Alex De Jesus,2023,0.592939028,0.541367375,NA
Alfonso Rivas III,2023,0.622395384,0.647740704,NA
Colin Moran,2023,0.643790703,0.651769014,NA
C.J. Stubbs,2023,0.591122684,0.540122895,NA
Moises Castillo,2023,0.559816421,0.573455299,NA
Nick Kahle,2023,0.512923351,0.574215624,NA
Rubendy Jaquez,2023,0.59676619,0.524867263,NA
Isiah Gilliam,2023,0.69102228,0.619978938,NA
Corey Ray,2023,0.602761166,0.618675777,NA
Dane Myers,2023,0.652409242,0.657927233,NA
Will Banfield,2023,0.558585135,0.559944212,NA
David Banuelos,2023,0.538959039,0.545437066,NA
Norel Gonzalez,2023,0.681982885,0.646620594,NA
Michael Beltre,2023,0.604591497,0.624518564,NA
Sebastian  Rivero,2023,0.576780045,0.600546942,NA
Billy Hamilton,2023,0.484565217,0.519193336,NA
Ryan Aguilar,2023,0.606280708,0.608100226,NA
Diego Rincones,2023,0.66306757,0.687417816,NA
Joe Deluca,2023,0.51509612,NA,NA
Tyler Reichenborn,2023,0.589674999,0.546118714,NA
Bryce Teodosio,2023,0.54014517,0.554360178,NA
Connor Pavolony,2023,0.56744661,0.482613977,NA
Michael De Leon,2023,0.60263428,0.562410798,NA
Cody Morissette,2023,0.570460435,0.52339168,NA
Ed Howard,2023,0.526601581,0.490306347,NA
Wilson Garcia,2023,0.678263767,0.673018997,NA
Nash Knight,2023,0.587238126,0.553453967,NA
Charlie Culberson,2023,0.615157581,0.641506559,NA
Ryan Boldt,2023,0.594460419,0.620166712,NA
Kenedy Corona,2023,0.635789578,0.575119157,NA
JT Riddle,2023,0.583490073,0.57522418,NA
Roberto Alvarez,2023,0.561006706,0.591738005,NA
Imanol Vargas,2023,0.652099755,0.57177683,NA
Brady Lindsly,2023,0.552413273,0.568791375,NA
Aaron Sabato,2023,0.623802618,0.606492353,NA
Robert Robertis,2023,0.601393255,0.420355802,NA
Scott Ota,2023,0.614651136,NA,NA
Max Muncy,2023,0.55081817,0.790097103,0.808437067
Harold Castro,2023,0.73490852,0.711315433,0.589046424
Izzy Wilson,2023,0.650413223,0.646148031,NA
Henry Ramos,2023,0.61557377,0.687221629,NA
Brian Rey,2023,0.648691474,0.65362599,NA
Michael Berglund,2023,0.516791823,0.471818924,NA
Landon Stephens,2023,0.641596452,0.59489603,NA
Wil Dalton,2023,0.586040403,NA,NA
Aldrich De Jongh,2023,0.592987094,0.541965561,NA
Donta' Williams,2023,0.59126302,0.537345081,NA
Johnathan Rodriguez,2023,0.63308246,0.658064612,NA
Chris Okey,2023,0.629292929,0.579101433,NA
Ross Adolph,2023,0.612889458,0.602484328,NA
Tristen Lutz,2023,0.619709115,0.628626957,NA
Dustin Peterson,2023,0.655757455,0.639368566,NA
Jamie Westbrook,2023,0.665969624,0.6678505,NA
Shane Selman,2023,0.572595694,0.577173466,NA
Tyler Soderstrom,2023,0.639592865,0.659010205,NA
Alex Isola,2023,0.652494818,0.652630059,NA
Gabe Matthews,2023,0.629541864,0.608309985,NA
Bobby Bradley,2023,0.637264537,0.638402673,NA
Jack Kruger,2023,0.559965487,0.569386184,NA
Gabriel Rodriguez,2023,0.556727813,0.536373234,NA
Miguel Amaya,2023,0.627025131,0.651216925,NA
Mickey Gasper,2023,0.674648209,0.666219369,NA
Dermis Garcia,2023,0.626734158,0.642034883,NA
Cody Freeman,2023,0.613858364,0.531880758,NA
Luis Alexander Basabe,2023,0.517688047,0.612190143,NA
Kole Calhoun,2023,0.595298069,0.653462108,NA
Justin Connell,2023,0.623220974,0.623933174,NA
JJ Schwarz,2023,0.556925868,0.583150013,NA
Tony Wolters,2023,0.544198299,0.53346561,NA
Ivan Gonzalez,2023,0.555067729,0.594004505,NA
Roberto Ramos,2023,0.660815683,0.638182368,NA
Chandler Redmond,2023,0.620152066,0.615245677,NA
Gabriel Cancel,2023,0.595495495,0.586519743,NA
Jose Mena,2023,0.548923838,0.485903113,NA
Connor Scott,2023,0.630085132,0.645251699,NA
Luke Williams,2023,0.588902403,0.618067944,NA
Jose Curpa,2023,0.561416013,0.495705802,NA
Kody Hoese,2023,0.565183537,0.562635085,NA
Matt Adams,2023,0.622790888,0.676286536,NA
Luke Berryhill,2023,0.631666899,0.596714051,NA
Eduardo Garcia,2023,0.542606405,0.510938852,NA
Simon Whiteman,2023,0.521467974,0.53842461,NA
Alexfri Planez,2023,0.608646617,0.585101979,NA
Hayden Senger,2023,0.571235276,0.544325863,NA
Matt Winaker,2023,0.588207498,0.596015429,NA
Jake Hager,2023,0.617223893,0.601319404,NA
LJ Hatch,2023,0.595179277,0.543468314,NA
Aaron Palensky,2023,0.593309222,0.640600664,NA
Jhonkensy Noel,2023,0.686081184,0.674651561,NA
Wilmer Perez,2023,0.533530455,0.449754271,NA
Miguel Cabrera,2023,0.655776627,0.666249678,0.674915034
Jonathan Engelmann,2023,0.568601388,0.603564457,NA
Herbert Iser,2023,0.534061748,0.579070431,NA
Cody Roberts,2023,0.583799714,0.60321287,NA
Vince Fernandez,2023,0.625047345,0.649189233,NA
Dylan Harris,2023,0.571619497,0.583263459,NA
Nelson Maldonado,2023,0.647015202,0.667088857,NA
Chris Sharpe,2023,0.587239314,0.597506827,NA
Joshua Fuentes,2023,0.555657895,0.575299384,NA
Ty Kelly,2023,0.50748503,0.542024276,NA
Dasan Brown,2023,0.569883199,0.541045236,NA
Aaron Shackelford,2023,0.627680312,0.609370641,NA
Trent Giambrone,2023,0.553767661,0.540003291,NA
Blaze Jordan,2023,0.682687175,0.604180141,NA
Rainer Nunez,2023,0.652998224,0.596897207,NA
Jake Bauers,2023,0.616724306,0.633473127,0.692634904
Carson Taylor,2023,0.60596206,0.612388346,NA
Darryl Collins,2023,0.603081701,0.55520524,NA
Matt O'Neill,2023,0.477302326,0.440065767,NA
Jack Dunn,2023,0.574314341,0.602884718,NA
Carlos Reina,2023,0.486121721,0.422731614,NA
Cole Tucker,2023,0.636290202,0.625351321,NA
Chad Bell,2023,0.591719805,0.605845898,NA
Robinson Cano,2023,0.645929121,0.670746732,NA
Pedro Martinez,2023,0.545367892,0.492034425,NA
Tyler McDonough,2023,0.558794522,0.512839917,NA
Seth Gray,2023,0.558107561,0.521253012,NA
Yohendrick Pinango,2023,0.611228809,0.57672875,NA
Miguel Hiraldo,2023,0.580042578,0.526011064,NA
Ynmanol Marinez,2023,0.547655593,0.524858721,NA
Ethan Skender,2023,0.561051105,0.588161861,NA
Zach Daniels,2023,0.587957165,0.566724031,NA
Beau Philip,2023,0.538179844,0.487188419,NA
Robert Perez Jr.,2023,0.637376674,0.641633319,NA
Omar Meregildo,2023,0.624708836,0.625848102,NA
Fabian Pertuz,2023,0.541548677,0.507300116,NA
Tanner Kirwer,2023,0.542736721,0.563879163,NA
Trey Harris,2023,0.617654928,0.631211391,NA
Toby Welk,2023,0.606883404,0.607635065,NA
Yasel Antuna,2023,0.59872235,0.579579245,NA
Eric Wagaman,2023,0.610631332,0.649721992,NA
Branden Fryman,2023,0.488681578,0.44573334,NA
Dillan Shrum,2023,0.613499462,0.537194112,NA
Joe Naranjo,2023,0.602899472,0.562079539,NA
Rowdey Jordan,2023,0.55818707,0.595500391,NA
Davis Bradshaw,2023,0.607594705,0.633480076,NA
J.D. Osborne,2023,0.631497696,0.590503716,NA
Christian Donahue,2023,0.493648649,0.53084187,NA
Grayson Greiner,2023,0.504156869,0.590079484,NA
Cristopher Cespedes,2023,0.616452991,0.614334682,NA
Diego Infante,2023,0.625890516,0.630271207,NA
William Lugo,2023,0.586972448,0.523912743,NA
Franklin Barreto,2023,0.565903167,0.570810467,NA
David Rodriguez,2023,0.598039216,0.608691258,NA
Andrew Daschbach,2023,0.588152093,NA,NA
Glenn Santiago,2023,0.563586687,0.486881407,NA
Bradlee Beesley,2023,0.579197038,0.625964565,NA
J.D. Orr,2023,0.594606261,0.621356002,NA
Herard Gonzalez,2023,0.603993491,0.540300289,NA
Evan Edwards,2023,0.602715242,0.584180739,NA
Davis Tavarez,2023,0.621466769,0.523799178,NA
Pablo Aliendo,2023,0.575330938,0.526666275,NA
Shane Muntz,2023,0.566697113,0.498865762,NA
Julian Escobedo,2023,0.570128051,0.593261581,NA
J.C. Correa,2023,0.657216742,0.599085719,NA
Garrett Spain,2023,0.56,0.516189597,NA
Yeison Santana,2023,0.551551026,0.514306471,NA
Tyler Keenan,2023,0.52576316,0.506911839,NA
Drew Romo,2023,0.637625728,0.596197518,NA
Yusniel Diaz,2023,0.593730408,0.620927358,NA
James Parker,2023,0.5265988,0.50169434,NA
Tyler Hardman,2023,0.592553828,0.552334153,NA
Scott Schreiber,2023,0.636829349,0.654187538,NA
Cole Cummings,2023,0.583492174,0.525909463,NA
McCarthy Tatum,2023,0.533728015,0.573304722,NA
Victor Nova,2023,0.487602614,0.560397385,NA
Miguel Hernandez,2023,0.576979647,0.594023739,NA
Cory Spangenberg,2023,0.576534853,0.596534729,NA
Fabricio Macias,2023,0.609353338,0.628136839,NA
Mike Jarvis,2023,0.614954128,0.509034064,NA
Aaron Bracho,2023,0.532196285,0.478397123,NA
Tyler Esplin,2023,0.563647959,0.521420428,NA
PK Morris,2023,0.583762752,0.563367371,NA
Lucas Dunn,2023,0.534048485,0.51193056,NA
Angelo Castellano,2023,0.575958864,0.541341716,NA
Darrien Miller,2023,0.638786442,0.542274624,NA
Maikol Escotto,2023,0.539665552,0.50352061,NA
Jairo Pomares,2023,0.624359799,0.576436796,NA
Tanner Murphy,2023,0.511780105,0.482686648,NA
Mateo Gil,2023,0.553851321,0.509010923,NA
JaCoby Jones,2023,0.609032485,0.566278895,NA
Tristan Peters,2023,0.624229775,0.659524456,NA
Riley Mahan,2023,0.575636666,0.569697017,NA
Kelvin Melean,2023,0.555955517,0.560542575,NA
Jhailyn Ortiz,2023,0.594005718,0.636697338,NA
Ty Duvall,2023,0.508218864,0.476711712,NA
Brendt Citta,2023,0.619275285,NA,NA
Rece Hinds,2023,0.596934116,0.542442156,NA
Dylan Rosa,2023,0.579268293,0.557610105,NA
Kenneth Betancourt,2023,0.555686071,0.585839605,NA
Roby Enriquez,2023,0.602117486,0.679779458,NA
Anthony Mulrine,2023,0.519881085,0.529744752,NA
Joe Suozzi,2023,0.530817972,0.483274586,NA
Dariel Lopez,2023,0.583855449,0.571542771,NA
Wander Javier,2023,0.520991866,0.49072449,NA
Jackson Glenn,2023,0.520206307,0.502872264,NA
Victor Mesa,2023,0.533817204,0.561176839,NA
Zach Ashford,2023,0.574650618,NA,NA
Micker Adolfo,2023,0.617407597,0.624456469,NA
Joe Davis,2023,0.66108987,NA,NA
Cole Roederer,2023,0.601375013,0.633558127,NA
Agustin Ruiz,2023,0.587652897,0.611589464,NA
Luisangel Acuna,2023,0.624655312,0.612136363,NA
Hudson Potts,2023,0.605289328,0.63717121,NA
Francisco Hernandez,2023,0.520565427,0.488075152,NA
Erik Ostberg,2023,0.576592389,0.576300864,NA
